1026;1026;31155;TUR20010905;ARIKAN Dogukan;STC;TUR;24;36;;;;;;;;;;;;;
1423;1419;31221;TUR19980220;DEPE Serdar Anil;STC;TUR;27;18;;;;;;;;;;;;;
1977;1974;35186;TUR20041025;EMISCI Ferhat;STC;TUR;21;8;;;;;;;;;;;;;
713;707;19560;TUR19930312;ÖRKEN Ahmet;STC;TUR;32;70;;;;;;;;;;;;;
2874;2866;21617;TUR19940129;SAMLI Feritcan;STC;TUR;31;1;;;;;;;;;;;;;
2923;2917;33935;TUR20030106;TEKIN Mustafa;STC;TUR;22;1;;;;;;;;;;;;;
631;622;30886;TUR20010930;YIGIT Tahir Bugra;STC;TUR;24;86;;;;;;;;;;;;;
2585;2576;29789;AUS19950531;AITKEN Jack;STG;AUS;30;3;;;;;;;;;;;;;
2016;2011;23588;AUS19950622;CARMAN Ben;STG;AUS;30;7;;;;;;;;;;;;;
1122;1112;28215;NZL19950128;CLARK Boris;STG;NZL;30;31;;;;;;;;;;;;;
2482;2473;34640;AUS20040305;COOPER William;STG;AUS;21;4;;;;;;;;;;;;;
1136;1128;23977;NZL19960429;KERGOZOU DE LA BOESSIERE Nicholas;STG;NZL;29;30;;;;;;;;;;;;;
2961;2956;36989;AUS20040806;SESSINI Hugh;STG;AUS;21;1;;;;;;;;;;;;;
707;701;31893;NZL19981119;SEXTON Tom;STG;NZL;27;72;;;;;;;;;;;;;
2740;2733;32791;MAS20030120;TSEN Ren Bao;STG;MAS;22;2;;;;;;;;;;;;;
1352;1346;19863;MAR19930321;AIT EL ABDIA Anass;SUT;MAR;32;20;;;;;;;;;;;;;
2564;2555;5865;MAR19860226;CHAOUFI Tarik;SUT;MAR;39;3;;;;;;;;;;;;;
1730;1238;23210;MAR19931126;RAHIL Zouhair;SUT;MAR;32;11;;;;;;;;;;;;;
2848;2843;37512;MAR20040429;SEKKINY Elyass;SUT;MAR;21;2;;;;;;;;;;;;;
1741;1734;30518;VEN19970807;LINAREZ MENESES Leangel Ruben;TAV;VEN;28;11;;;;;;;;;;;;;
2681;2676;23245;POR19950110;MARTINGIL Cesar Alexandre Feiteira;TAV;POR;30;2;;;;;;;;;;;;;
1411;1407;20929;POR19910526;MATIAS Joao Carlos Araujo;TAV;POR;34;18;;;;;;;;;;;;;
2567;2558;13208;POR19880517;SILVA Bruno Duarte Ferreira;TAV;POR;37;3;;;;;;;;;;;;;
716;710;16323;GER19911118;ARNDT Nikias;TBV;GER;34;69;;;;;;;;;;;;;
187;228;20861;GER19940708;BAUHAUS Phil;TBV;GER;31;352;;;;;;;;;;;;;
67;70;17881;ESP19900225;BILBAO LOPEZ DE ARMENTIA Pello;TBV;ESP;35;704;;;;;;;;;;;;;
873;915;32965;ITA20031030;BRUTTOMESSO Alberto;TBV;ITA;22;50;;;;;;;;;;;;;
60;60;29699;COL19990926;BUITRAGO SANCHEZ Santiago;TBV;COL;26;741;;;;;;;;;;;;;
764;836;31820;ITA20010707;BURATTI Nicolo;TBV;ITA;24;63;;;;;;;;;;;;;
189;188;6177;ITA19871012;CARUSO Damiano;TBV;ITA;38;351;;;;;;;;;;;;;
784;775;35000;RUS20041006;ERMAKOV Roman;TBV;RUS;21;60;;;;;;;;;;;;;
924;982;35698;SLO20051019;ERZEN Zak;TBV;SLO;20;45;;;;;;;;;;;;;
393;383;30859;POR20010930;EULALIO Afonso;TBV;POR;24;178;;;;;;;;;;;;;
323;329;20406;SLO20000417;GOVEKAR Matevz;TBV;SLO;25;219;;;;;;;;;;;;;
722;715;13400;POL19900917;GRADEK Kamil;TBV;POL;35;68;;;;;;;;;;;;;
341;335;21212;AUS19930906;HAIG Jack;TBV;AUS;32;210;;;;;;;;;;;;;
535;543;32347;AUT19970819;KEPPLINGER Rainer;TBV;AUT;28;110;;;;;;;;;;;;;
56;53;32721;FRA20030711;MARTINEZ Lenny;TBV;FRA;22;779;;;;;;;;;;;;;
930;925;31700;CRO20020802;MIHOLJEVIC Fran;TBV;CRO;23;44;;;;;;;;;;;;;
95;94;21145;SLO19941019;MOHORIC Matej;TBV;SLO;31;580;;;;;;;;;;;;;
918;976;27103;NED19960318;PAASSCHENS Mathijs;TBV;NED;29;45;;;;;;;;;;;;;
767;727;10220;ITA19880102;PASQUALON Andrea;TBV;ITA;37;62;;;;;;;;;;;;;
735;992;32895;GBR20030127;PICKERING Finlay;TBV;GBR;22;67;;;;;;;;;;;;;
1341;916;33146;ITA20030321;SKERL Daniel;TBV;ITA;22;21;;;;;;;;;;;;;
612;620;26409;AUS19980916;STANNARD Robert;TBV;AUS;27;91;;;;;;;;;;;;;
2280;-;32176;GBR20020607;STOCKWELL Oliver;TBV;GBR;23;5;;;;;;;;;;;;;
110;104;30649;ITA20010624;TIBERI Antonio;TBV;ITA;24;524;;;;;;;;;;;;;
651;459;24068;NOR19950716;TRAEEN Torstein;TBV;NOR;30;80;;;;;;;;;;;;;
1063;1054;34341;NED20040113;VAN DER MEULEN Max;TBV;NED;21;35;;;;;;;;;;;;;
727;763;34340;BEL20040602;VAN MECHELEN Vlad;TBV;BEL;21;68;;;;;;;;;;;;;
118;113;28446;GBR19990613;WRIGHT Fred;TBV;GBR;26;501;;;;;;;;;;;;;
74;75;31437;ITA20010421;ZAMBANINI Edoardo;TBV;ITA;24;663;;;;;;;;;;;;;
1250;1242;28399;THA19990626;CHAIYASOMBAT Thanakhan;TCC;THA;26;24;;;;;;;;;;;;;
743;741;11810;THA19861017;CHAWCHIANGKWANG Peerapol;TCC;THA;39;65;;;;;;;;;;;;;
1629;1621;29450;THA19960624;JUMCHAT Nattapol;TCC;THA;29;14;;;;;;;;;;;;;
1503;1504;31282;THA20001209;KLAHAN Noppachai;TCC;THA;25;16;;;;;;;;;;;;;
2139;2128;16609;THA19911018;LIPHONGYU Navuti;TCC;THA;34;6;;;;;;;;;;;;;
2415;2404;29449;THA19990815;YAOWARAT Ratchanon;TCC;THA;26;4;;;;;;;;;;;;;
725;761;30675;DEN20010819;GUDNITZ Joshua Amos;TCQ;DEN;24;68;;;;;;;;;;;;;
1425;1420;31560;DEN20020310;HANSEN Tobias Aagaard;TCQ;DEN;23;18;;;;;;;;;;;;;
1593;1587;35825;DEN20050113;HAUGSTED Conrad;TCQ;DEN;20;15;;;;;;;;;;;;;
1406;1404;35387;DEN20040407;HELLERUP Malte;TCQ;DEN;21;19;;;;;;;;;;;;;
1882;1884;37258;DEN20060925;JØLVING Otto Schultz;TCQ;DEN;19;10;;;;;;;;;;;;;
1145;1137;31699;DEN20020901;JØRGENSEN Adam Holm;TCQ;DEN;23;30;;;;;;;;;;;;;
2766;2761;34477;DEN20031123;LORENTS NIELSEN Magnus;TCQ;DEN;22;2;;;;;;;;;;;;;
747;744;32145;DEN20020905;NØRTOFT Morten Aalling;TCQ;DEN;23;65;;;;;;;;;;;;;
2763;2758;34406;DEN20040311;SØRENSEN Anders Vos;TCQ;DEN;21;2;;;;;;;;;;;;;
1152;1145;34438;DEN20040719;SVARRE Tobias;TCQ;DEN;21;30;;;;;;;;;;;;;
1451;1449;23406;DEN19960528;TOUDAL Emil;TCQ;DEN;29;17;;;;;;;;;;;;;
1643;1636;35820;DEN20050617;TROELSEN Tore;TCQ;DEN;20;14;;;;;;;;;;;;;
1148;1141;32427;NOR20020113;AAS Eirik Vang;TCR;NOR;23;30;;;;;;;;;;;;;
1028;1030;32977;NOR20030328;FELDMANN Karsten Larsen;TCR;NOR;22;36;;;;;;;;;;;;;
1845;1844;34229;NOR20030302;FOUGNER Eivind Broholt;TCR;NOR;22;10;;;;;;;;;;;;;
901;890;35747;NOR20050217;INGEBRIGTSEN Storm;TCR;NOR;20;48;;;;;;;;;;;;;
1858;1860;35624;NOR20050123;SANDSTAD Halvor Utengen;TCR;NOR;20;10;;;;;;;;;;;;;
983;980;31261;NOR20010117;STENSBY Anton;TCR;NOR;24;40;;;;;;;;;;;;;
1171;1166;32920;FRA20001024;BONIFACE Lucas;TEN;FRA;25;28;;;;;;;;;;;;;
799;786;32240;FRA19980913;BONNET Thomas;TEN;FRA;27;58;;;;;;;;;;;;;
956;1020;36516;FRA20040224;BOULAHOITE Rayan;TEN;FRA;21;42;;;;;;;;;;;;;
545;580;26962;FRA19981010;BRUNEL Alexys;TEN;FRA;27;107;;;;;;;;;;;;;
147;142;27151;FRA19981117;BURGAUDEAU Mathieu;TEN;FRA;27;433;;;;;;;;;;;;;
226;294;24257;BEL19960213;CRAS Steff;TEN;BEL;29;308;;;;;;;;;;;;;
455;458;30509;FRA19990406;DAUPHIN Florian;TEN;FRA;26;141;;;;;;;;;;;;;
391;381;32181;FRA20000715;DELBOVE Joris;TEN;FRA;25;179;;;;;;;;;;;;;
240;255;30519;FRA19971025;DELETTRE Alexandre;TEN;FRA;28;295;;;;;;;;;;;;;
321;327;24719;FRA19931021;DOUBEY Fabien;TEN;FRA;32;220;;;;;;;;;;;;;
247;252;28583;FRA19970529;DUJARDIN Sandy;TEN;FRA;28;290;;;;;;;;;;;;;
249;258;32640;FRA20000817;GACHIGNARD Thomas;TEN;FRA;25;286;;;;;;;;;;;;;
860;852;21307;FRA19941031;GRELLIER Fabien;TEN;FRA;31;50;;;;;;;;;;;;;
33;40;29288;FRA19980926;JEANNIERE Emilien;TEN;FRA;27;977;;;;;;;;;;;;;
122;118;32860;FRA19990607;JEGAT Jordan;TEN;FRA;26;491;;;;;;;;;;;;;
885;872;29824;FRA19980803;JOUSSEAUME Alan;TEN;FRA;27;49;;;;;;;;;;;;;
234;231;20156;FRA19931012;LATOUR Pierre;TEN;FRA;32;302;;;;;;;;;;;;;
426;425;22909;FRA19941127;LEROUX Samuel;TEN;FRA;31;153;;;;;;;;;;;;;
1096;1177;21343;FRA19940726;MANZIN Lorrenzo;TEN;FRA;31;32;;;;;;;;;;;;;
2321;2309;35159;FRA20020923;MARCEROU Nicola;TEN;FRA;23;5;;;;;;;;;;;;;
1361;1355;29868;FRA20000618;RETAILLEAU Valentin;TEN;FRA;25;20;;;;;;;;;;;;;
1389;1605;13560;FRA19880322;SOUPE Geoffrey;TEN;FRA;37;19;;;;;;;;;;;;;
467;464;29883;FRA19980109;TESSON Jason;TEN;FRA;27;133;;;;;;;;;;;;;
161;163;21312;FRA19940516;TURGIS Anthony;TEN;FRA;31;400;;;;;;;;;;;;;
2603;2594;32705;FRA20020415;VADIC Baptiste;TEN;FRA;23;3;;;;;;;;;;;;;
215;213;32905;FRA20010126;VERCHER Matteo;TEN;FRA;24;319;;;;;;;;;;;;;
2122;2116;37338;ITA20060103;BOLOGNESI Thomas;TER;ITA;19;7;;;;;;;;;;;;;
1380;1377;35844;ITA20050308;CATTANI Alessandro;TER;ITA;20;20;;;;;;;;;;;;;
2351;2340;37340;ITA20060305;GABELLONI Matteo;TER;ITA;19;5;;;;;;;;;;;;;
2553;2547;37343;ITA20021128;MARTIGNAGO Luca;TER;ITA;23;4;;;;;;;;;;;;;
2194;2183;35788;ITA20050630;MARTINI Marco;TER;ITA;20;6;;;;;;;;;;;;;
1633;1625;32226;BEL20010209;CLYNHENS Toon;TFB;BEL;24;14;;;;;;;;;;;;;
661;659;27727;BEL19980722;COLMAN Alex;TFB;BEL;27;79;;;;;;;;;;;;;
1212;1208;35808;BEL20050602;CRABBE Tom;TFB;BEL;20;26;;;;;;;;;;;;;
1296;1288;22773;BEL19950530;DE VYLDER Lindsay;TFB;BEL;30;22;;;;;;;;;;;;;
1239;1374;35654;BEL20020516;DEMAN Brem;TFB;BEL;23;25;;;;;;;;;;;;;
2295;2283;33387;BEL20000626;DENS Tuur;TFB;BEL;25;5;;;;;;;;;;;;;
1255;1248;32700;BEL20020508;DEWEIRDT Siebe;TFB;BEL;23;24;;;;;;;;;;;;;
490;544;34395;BEL19990104;GEENS Jonas;TFB;BEL;26;123;;;;;;;;;;;;;
1570;1831;33530;BEL19970926;GERITS Vince;TFB;BEL;28;15;;;;;;;;;;;;;
578;571;28613;BEL19981111;HESTERS Jules;TFB;BEL;27;99;;;;;;;;;;;;;
827;864;35760;BEL20031101;LANHOVE Milan;TFB;BEL;22;55;;;;;;;;;;;;;
1103;887;30532;BEL19991005;MARIS Elias;TFB;BEL;26;32;;;;;;;;;;;;;
364;374;32732;BEL20001102;VAN HEMELEN Vincent;TFB;BEL;25;195;;;;;;;;;;;;;
1947;1945;28577;BEL19980404;VAN POUCKE Aaron;TFB;BEL;27;8;;;;;;;;;;;;;
899;888;34215;BEL20020729;VANDENBRANDEN Noah;TFB;BEL;23;48;;;;;;;;;;;;;
750;746;34292;BEL20020419;VANDENSTORME Dylan;TFB;BEL;23;65;;;;;;;;;;;;;
2286;-;32873;BEL20001031;VANDEVELDE Yentl;TFB;BEL;25;5;;;;;;;;;;;;;
701;695;29079;BEL19990418;VANHOOF Ward;TFB;BEL;26;73;;;;;;;;;;;;;
789;819;35441;BEL20021103;VERCOUILLIE Victor;TFB;BEL;23;59;;;;;;;;;;;;;
553;545;4021;JPN19840922;ARASHIRO Yukiya;TFT;JPN;41;104;;;;;;;;;;;;;
805;792;28532;ITA19980522;BALDACCINI Davide;TFT;ITA;27;57;;;;;;;;;;;;;
779;743;30640;SUI20000504;BALMER Alexandre;TFT;SUI;25;60;;;;;;;;;;;;;
738;735;21295;ITA19930330;CONTI Valerio;TFT;ITA;32;66;;;;;;;;;;;;;
1419;1501;29864;SRB20000621;DJURIC Djordje;TFT;SRB;25;18;;;;;;;;;;;;;
1014;1009;24806;ITA19950410;FABBRO Matteo;TFT;ITA;30;37;;;;;;;;;;;;;
891;877;13411;ITA19890201;FORTIN Filippo;TFT;ITA;36;48;;;;;;;;;;;;;
690;658;21907;PAN19940521;GONZALEZ CASTILLERO Roberto Carlos;TFT;PAN;31;74;;;;;;;;;;;;;
1801;2243;29373;NZL19970403;MEO Felix James;TFT;NZL;28;10;;;;;;;;;;;;;
2278;-;32129;ITA20000910;NENCINI Tommaso;TFT;ITA;25;5;;;;;;;;;;;;;
2275;2267;31817;ITA20020205;PIRAS Andrea;TFT;ITA;23;5;;;;;;;;;;;;;
246;245;30047;ITA19990405;QUARTUCCI Lorenzo;TFT;ITA;26;291;;;;;;;;;;;;;
419;428;25600;SRB19971119;RAJOVIC Dusan;TFT;SRB;28;158;;;;;;;;;;;;;
2349;-;37254;ITA20060920;ROLANDO Joann;TFT;ITA;19;5;;;;;;;;;;;;;
677;677;26001;PAN19971005;SAMUDIO CARRERA Carlos Ariel;TFT;PAN;28;76;;;;;;;;;;;;;
431;441;16702;ITA19900508;SBARAGLI Kristian;TFT;ITA;35;151;;;;;;;;;;;;;
731;729;23644;GBR19950825;STEWART Mark;TFT;GBR;30;67;;;;;;;;;;;;;
1186;1186;33959;SUI19960514;TISSIERES Arnaud;TFT;SUI;29;27;;;;;;;;;;;;;
221;218;31297;UKR20001013;TSARENKO Kyrylo;TFT;UKR;25;314;;;;;;;;;;;;;
2350;-;37255;ITA20040712;VERRANDO Luca;TFT;ITA;21;5;;;;;;;;;;;;;
1415;1650;26827;ITA19961018;VIVIANI Attilio;TFT;ITA;29;18;;;;;;;;;;;;;
1907;1663;33541;MRI20021003;DE COMARMOND Aurelien;THT;MRI;23;9;;;;;;;;;;;;;
2158;2148;29773;RSA20000802;ORMISTON Callum;THT;RSA;25;6;;;;;;;;;;;;;
2707;2702;30002;CHN19991006;YOU Liming;THT;CHN;26;2;;;;;;;;;;;;;
2481;2472;34558;GER20041030;APPELBAUM Henri Johannes;TIR;GER;21;4;;;;;;;;;;;;;
2762;2755;34295;AUT20040112;ECKERSTORFER Benjamin;TIR;AUT;21;2;;;;;;;;;;;;;
2926;2919;34241;NOR20040323;EVERTSEN-HEGREBERG Simen;TIR;NOR;21;1;;;;;;;;;;;;;
2810;2804;36517;SVK20050110;NOVAK Samuel;TIR;SVK;20;2;;;;;;;;;;;;;
628;616;33112;AUT20030911;SCHRETTL Marco;TIR;AUT;22;87;;;;;;;;;;;;;
1666;1427;32838;BEL20001113;CLAEYS Robbe;TIS;BEL;25;13;;;;;;;;;;;;;
2325;2315;35666;BEL20010512;DE KEYSER Ewout;TIS;BEL;24;5;;;;;;;;;;;;;
997;996;7948;BEL19871101;DUPONT Timothy;TIS;BEL;38;38;;;;;;;;;;;;;
1784;1781;26380;BEL19930215;GOEMAN Jonas;TIS;BEL;32;10;;;;;;;;;;;;;
1000;1071;21532;BEL19900601;MARCHAND Gianni;TIS;BEL;35;38;;;;;;;;;;;;;
1590;1583;35635;BEL20001020;SANTY Arne;TIS;BEL;25;15;;;;;;;;;;;;;
950;1011;27102;BEL19930409;TEUGELS Lennert;TIS;BEL;32;42;;;;;;;;;;;;;
2285;2275;32711;BEL20011125;VANDENBULCKE Alex;TIS;BEL;24;5;;;;;;;;;;;;;
1970;1967;34309;BEL20000611;VERWILT Mauro;TIS;BEL;25;8;;;;;;;;;;;;;
2274;2265;31747;DEN20020103;BLUHM Oscar;TMC;DEN;23;5;;;;;;;;;;;;;
2162;2152;30676;DEN20011014;HERTZ Benjamin;TMC;DEN;24;6;;;;;;;;;;;;;
1471;1431;34242;DEN20040930;LANDBO Mads;TMC;DEN;21;17;;;;;;;;;;;;;
2202;2191;36726;DEN20030104;MACHHOLDT Magnus;TMC;DEN;22;6;;;;;;;;;;;;;
1575;1572;33851;DEN20000328;WINKLER Oskar Ulrik;TMC;DEN;25;15;;;;;;;;;;;;;
1787;1784;26921;COL19970911;ALBA BOLIVAR Juan Diego;TNC;COL;28;10;;;;;;;;;;;;;
2421;2410;30067;COL19990602;ARDILA ORDOÑEZ Andres Camilo;TNC;COL;26;4;;;;;;;;;;;;;
1206;1202;33480;COL20010213;CHAVES TORRES Jhonathan Steven;TNC;COL;24;26;;;;;;;;;;;;;
575;567;22116;COL19940602;CONTRERAS PINZON Rodrigo;TNC;COL;31;100;;;;;;;;;;;;;
1283;1276;34590;COL20040601;GUATIBONZA BECERRA Jonathan Alexander;TNC;COL;21;23;;;;;;;;;;;;;
665;665;7006;COL19871210;HENAO MONTOYA Sergio Luis;TNC;COL;38;78;;;;;;;;;;;;;
807;793;31178;COL19960302;JAMAICA MEJIA Javier Ernesto;TNC;COL;29;57;;;;;;;;;;;;;
2574;2565;25024;COL19961121;MUÑOZ GIRALDO Daniel Felipe;TNC;COL;29;3;;;;;;;;;;;;;
1732;1724;25402;COL19960320;MUÑOZ LANCHEROS Cristian Camilo;TNC;COL;29;11;;;;;;;;;;;;;
1401;1399;33446;COL20010629;RICO LEMUS Cristian David;TNC;COL;24;19;;;;;;;;;;;;;
2906;2899;31454;POL20000223;KOTULSKI Przemyslaw;TND;POL;25;1;;;;;;;;;;;;;
2105;2099;36585;GBR20020624;ARMITT Hamish;TNN;GBR;23;7;;;;;;;;;;;;;
1804;1801;30064;NZL19980402;BEADLE Hamish;TNN;NZL;27;10;;;;;;;;;;;;;
2247;2235;26991;GBR19910227;BRAND Sam;TNN;GBR;34;5;;;;;;;;;;;;;
2310;2298;34602;BEL20001024;DE GRAEVE Quinten;TNN;BEL;25;5;;;;;;;;;;;;;
287;284;33001;CZE20030119;KOPECKY Matyas;TNN;CZE;22;252;;;;;;;;;;;;;
2234;2224;20083;ESP19881221;LOZANO RIBA David;TNN;ESP;37;5;;;;;;;;;;;;;
1891;1891;19343;ITA19881028;PERON Andrea;TNN;ITA;37;9;;;;;;;;;;;;;
1484;1482;35779;ITA20050209;PERRACCHIONE Alessandro;TNN;ITA;20;17;;;;;;;;;;;;;
2311;2299;34604;ITA19990326;POLGA Antonio;TNN;ITA;26;5;;;;;;;;;;;;;
2596;2587;31992;GBR20000827;SMITH Nathan;TNN;GBR;25;3;;;;;;;;;;;;;
1705;1698;33271;FRA20030515;WATTELLE Célestin;TNN;FRA;22;12;;;;;;;;;;;;;
124;119;13566;FRA19901109;BARDET Romain;TPP;FRA;35;485;;;;;;;;;;;;;
281;311;17627;FRA19911028;BARGUIL Warren;TPP;FRA;34;255;;;;;;;;;;;;;
116;114;31555;CZE20021029;BITTNER Pavel;TPP;CZE;23;503;;;;;;;;;;;;;
776;804;20037;FRA19910401;COMBAUD Romain;TPP;FRA;34;60;;;;;;;;;;;;;
597;552;9851;GER19890107;DEGENKOLB John;TPP;GER;36;95;;;;;;;;;;;;;
1580;1575;34363;BEL20040625;DHONDT Robbe;TPP;BEL;21;15;;;;;;;;;;;;;
759;756;31958;AUS20021017;EDDY Patrick;TPP;AUS;23;64;;;;;;;;;;;;;
975;971;20219;AUS19931222;EDMONDSON Alexander;TPP;AUS;32;40;;;;;;;;;;;;;
269;265;26429;NED19980123;EEKHOFF Nils;TPP;NED;27;266;;;;;;;;;;;;;
379;371;29931;GBR20000302;FLYNN Sean;TPP;GBR;25;185;;;;;;;;;;;;;
660;631;23885;AUS19950518;HAMILTON Christopher;TPP;AUS;30;79;;;;;;;;;;;;;
819;807;23426;NED19960831;JAKOBSEN Fabio;TPP;NED;29;55;;;;;;;;;;;;;
601;605;36364;GBR20040720;KOERDT Bjoern;TPP;GBR;21;95;;;;;;;;;;;;;
580;548;29907;NED19991023;LEEMREIZE Gijs;TPP;NED;26;99;;;;;;;;;;;;;
871;911;30637;NED20010716;LEIJNSE Enzo;TPP;NED;24;50;;;;;;;;;;;;;
52;58;31657;DEN20020820;LUND ANDRESEN Tobias;TPP;DEN;23;809;;;;;;;;;;;;;
804;832;27685;GER19990303;MÄRKL Niklas;TPP;GER;26;57;;;;;;;;;;;;;
398;389;34780;COL20041121;MARTINEZ HUERTAS Juan Guillermo;TPP;COL;21;175;;;;;;;;;;;;;
1359;1550;29330;NED19990511;NABERMAN Tim;TPP;NED;26;20;;;;;;;;;;;;;
15;28;31724;GBR20021013;ONLEY Oscar;TPP;GBR;23;1273;;;;;;;;;;;;;
61;61;32809;GBR20030301;POOLE Max;TPP;GBR;22;741;;;;;;;;;;;;;
1529;1529;21365;NED19930111;ROOSEN Timo;TPP;NED;32;15;;;;;;;;;;;;;
691;686;23361;NED19961023;VAN DEN BERG Julius;TPP;NED;29;74;;;;;;;;;;;;;
213;211;33648;NED20001228;VAN DEN BROEK Frank;TPP;NED;25;321;;;;;;;;;;;;;
264;260;30636;NED20010722;VAN UDEN Casper;TPP;NED;24;270;;;;;;;;;;;;;
151;153;29332;USA20001016;VERMAERKE Kevin;TPP;USA;25;422;;;;;;;;;;;;;
1158;1151;24933;NED19970329;WELTEN Bram;TPP;NED;28;29;;;;;;;;;;;;;
1392;1391;22446;IRI19900411;ARIYAN Behnam;TRT;IRI;35;19;;;;;;;;;;;;;
1764;1760;991;IRI19750323;ASKARI Hossein;TRT;IRI;50;10;;;;;;;;;;;;;
2363;2352;2131;IRI19811012;SOHRABI Mehdi;TRT;IRI;44;4;;;;;;;;;;;;;
2260;2250;29843;MAS20000424;ABD HALIM Muhammad Shahmir Aiman;TSG;MAS;25;5;;;;;;;;;;;;;
384;376;25637;DEN19951111;BREGNHØJ Mathias;TSG;DEN;30;182;;;;;;;;;;;;;
714;708;22337;UKR19950929;BUDYAK Anatoliy;TSG;UKR;30;70;;;;;;;;;;;;;
1657;1647;20954;INA19931116;CAHYADI Aiman;TSG;INA;32;13;;;;;;;;;;;;;
338;334;23888;RSA19961117;DE BOD Stefan;TSG;RSA;29;212;;;;;;;;;;;;;
754;750;20904;ERI19930904;EYOB Metkel;TSG;ERI;32;64;;;;;;;;;;;;;
964;959;28267;MAS19990619;HAMDAN Wan Abdul Rahman;TSG;MAS;26;41;;;;;;;;;;;;;
1117;1107;26676;KAZ19980604;PRONSKIY Vadim;TSG;KAZ;27;31;;;;;;;;;;;;;
1125;1115;29594;MAS19990322;ROSLI Muhammad Nur Aiman;TSG;MAS;26;31;;;;;;;;;;;;;
1887;1887;6669;MAS19880915;SALEH Mohd Harrif;TSG;MAS;37;9;;;;;;;;;;;;;
554;546;24796;NED19930316;VAN ENGELEN Adne;TSG;NED;32;104;;;;;;;;;;;;;
1454;1451;25467;MAS19971001;ZARIFF Muhammad Nur Aiman;TSG;MAS;28;17;;;;;;;;;;;;;
1322;1316;33979;USA20020420;CHRISTIAN Sean;TSL;USA;23;22;;;;;;;;;;;;;
2082;2073;35073;USA20000727;FLANAGAN Liam;TSL;USA;25;7;;;;;;;;;;;;;
1848;1848;34579;ROU20040428;HARASIM Mihnea-Alexandru;TSL;ROU;21;10;;;;;;;;;;;;;
1081;1074;24083;GBR19950821;LEWIS Adam;TSL;GBR;30;33;;;;;;;;;;;;;
1382;1379;35872;USA20050826;MAKOHON Jack;TSL;USA;20;20;;;;;;;;;;;;;
1115;1105;25959;IRL19970203;MCDUNPHY Conn;TSL;IRL;28;31;;;;;;;;;;;;;
2611;2602;33183;IRL20030910;O'CONNOR Ronan;TSL;IRL;22;3;;;;;;;;;;;;;
1157;1150;22704;GER19940616;CARSTENSEN Lucas;TSM;GER;31;29;;;;;;;;;;;;;
2595;2586;31806;GER20020603;CZASA Moritz;TSM;GER;23;3;;;;;;;;;;;;;
1903;1905;31878;GER20020112;DUCKERT Roman;TSM;GER;23;9;;;;;;;;;;;;;
1738;1731;28862;GER19940104;FISCHER Robin;TSM;GER;31;11;;;;;;;;;;;;;
2237;2227;23023;GER19910915;MERSEBURG Dominik;TSM;GER;34;5;;;;;;;;;;;;;
1973;1970;34825;GER20010507;MÜNZER Jan;TSM;GER;24;8;;;;;;;;;;;;;
2832;2826;36975;GER20050318;SCHEMPP Oscar;TSM;GER;20;2;;;;;;;;;;;;;
1434;1434;34688;GER20010615;SCHMITZ Campo;TSM;GER;24;18;;;;;;;;;;;;;
62;89;18610;FRA19920611;ALAPHILIPPE Julian;TUD;FRA;33;738;;;;;;;;;;;;;
169;155;31323;GER20020827;BRENNER Marco;TUD;GER;23;391;;;;;;;;;;;;;
301;307;26965;ITA19980325;DAINESE Alberto;TUD;ITA;27;235;;;;;;;;;;;;;
178;176;22596;NED19940321;DE KLEIJN Arvid;TUD;NED;31;371;;;;;;;;;;;;;
868;910;27920;SWE19991001;ERIKSSON Jacob;TUD;SWE;26;50;;;;;;;;;;;;;
762;759;23531;SWE19960410;ERIKSSON Lucas;TUD;SWE;29;63;;;;;;;;;;;;;
979;975;26377;SUI19981017;FROIDEVAUX Robin;TUD;SUI;27;40;;;;;;;;;;;;;
239;240;15281;AUT19910401;HALLER Marco;TUD;AUT;34;295;;;;;;;;;;;;;
1139;1215;29543;GER20000406;HEMING Mika;TUD;GER;25;30;;;;;;;;;;;;;
5;5;26509;SUI19980824;HIRSCHI Marc;TUD;SUI;27;1824;;;;;;;;;;;;;
1198;1195;29981;CZE20001118;KELEMEN Petr;TUD;CZE;25;26;;;;;;;;;;;;;
653;652;29382;LUX20000315;KLUCKERS Arthur;TUD;LUX;25;80;;;;;;;;;;;;;
1102;1181;30026;DEN20001229;KOLZE CHANGIZI Sebastian;TUD;DEN;25;32;;;;;;;;;;;;;
915;906;16001;GER19911128;KRIEGER Alexander;TUD;GER;34;45;;;;;;;;;;;;;
506;486;20350;SUI19930903;LIENHARD Fabian;TUD;SUI;32;117;;;;;;;;;;;;;
482;481;29192;GER20000918;MAYRHOFER Marius;TUD;GER;25;125;;;;;;;;;;;;;
908;979;30387;LTU20020916;MIKUTIS Aivaras;TUD;LTU;23;47;;;;;;;;;;;;;
145;140;29463;NED20001207;PLUIMERS Rick;TUD;NED;25;446;;;;;;;;;;;;;
370;344;34305;FRA20030923;RONDEL Mathys;TUD;FRA;22;193;;;;;;;;;;;;;
35;36;25335;AUS19970228;STORER Michael;TUD;AUS;28;948;;;;;;;;;;;;;
195;192;25087;GER19970427;STORK Florian;TUD;GER;28;347;;;;;;;;;;;;;
1195;1101;23566;SUI19930805;THALMANN Roland;TUD;SUI;32;26;;;;;;;;;;;;;
83;82;13270;ITA19890802;TRENTIN Matteo;TUD;ITA;36;626;;;;;;;;;;;;;
